,title,artistName,yearAsString,genre,image,brightness,blockCount,colorCount,pink,brown,yellow,blue,gray,purple,black,orange,green,white,red,mean_b_gradients_horiz,mean_g_gradients_horiz,mean_r_gradients_horiz,mean_b_gradients_vert,mean_g_gradients_vert,mean_r_gradients_vert,label
673,Composition VII,Kandinsky Wassily,1913.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/composition-vii-1913.jpg,48.729957246056316,10.0,3.0,0.0,39.033834586466156,3.6353383458646618,0.0,41.08646616541353,0.0,0.13157894736842105,11.958646616541353,0.0,4.026315789473684,0.12781954887218044,0.0024375860035384307,0.0066721613878095686,0.0023137254901960786,0.003767513048938425,0.005931337889857805,0.006667974112571092,7
674,Improvisation. Deluge.,Kandinsky Wassily,1913.0,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/flood-improvisation-1913.jpg,47.515612002376706,13.0,3.0,0.0,34.82954545454545,3.5454545454545454,0.0,43.93939393939394,0.0037878787878787884,0.17424242424242425,12.06060606060606,0.0037878787878787884,4.712121212121212,0.7310606060606061,0.0025546862525946032,0.003049142676117689,0.008640507332540627,0.005557554675942585,0.0033367760387701603,0.002143707820563716,7
675,Improvisation (Dreamy),Kandinsky Wassily,1913.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/improvisation-dreamy-1913.jpg,51.81751766696527,6.0,3.0,0.0,30.61675126903553,0.4949238578680203,0.0,50.6497461928934,0.0,2.0304568527918785,4.814720812182741,0.0,11.223350253807109,0.1700507614213198,0.004995814317733791,0.0015130228034151087,0.00644624103569606,0.003008211604650533,0.0024833319836963857,0.005658089721137007,6
676,Improvisation 30 (Cannons),Kandinsky Wassily,1913.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/improvisation-30-cannons-1913.jpg,47.070404411764706,6.0,3.0,0.0,33.7734375,3.7473958333333335,0.0,51.92187499999999,0.0,0.6848958333333334,6.932291666666666,0.0,2.809895833333333,0.13020833333333331,0.00562549496163194,0.005254947039986863,0.001965333697284018,0.003933888813003689,0.0021659857977133767,0.005702903296223532,6
677,Improvisation 31 (Sea Battle),Kandinsky Wassily,1913.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/improvisation-31-sea-battle-1913.jpg,68.89599816534802,12.0,4.0,0.0,9.947368421052632,4.4678362573099415,0.0,37.2748538011696,0.0,0.1286549707602339,11.043859649122805,0.0,36.92397660818714,0.21345029239766086,0.007399870502266211,0.002922067829276633,0.0023340491083932405,0.003050283460685236,0.0008710801393728223,0.0025804445826208607,19
678,Landscape with red spots,Kandinsky Wassily,1913.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/landscape-with-red-spots-1913.jpg,71.30658356057654,11.0,5.0,0.0,15.513245033112582,9.109271523178807,0.0,19.8046357615894,0.0,0.0,10.473509933774832,0.0,41.811258278145694,3.288079470198676,0.00837454427318341,0.004416094210009814,0.004391779913821677,0.008332431555026512,0.008157894736842105,0.005227565033398332,3
679,293,Kandinsky Wassily,1913.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/not_detected_189363.jpg,35.52175341340725,12.0,3.0,0.0,39.67277486910996,0.6806282722513088,0.0,41.04712041884817,0.0,11.282722513089006,3.5078534031413615,0.0,3.081151832460733,0.7277486910994765,0.0018768457950373988,0.0003084775232059228,0.005650499958452206,0.005898720089037284,0.005847788010622069,0.0006974473427256243,7
680,Painting with green center,Kandinsky Wassily,1913.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/painting-with-green-center-1913.jpg,48.98883205456096,10.0,3.0,0.0,31.01630434782609,0.019021739130434784,0.0,57.03260869565218,0.0,1.0271739130434785,7.6358695652173925,0.0,3.2581521739130435,0.010869565217391304,0.002285126681710417,0.0025779101741521537,0.0027455242235314304,0.0015687393040501995,0.0016327232104494285,0.0014619883040935672,6
681,Picture With A White Border,Kandinsky Wassily,1913.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/picture-with-a-white-border-1913.jpg,52.46997635933808,7.0,3.0,0.0,31.007092198581557,0.10638297872340426,0.0,44.361702127659576,0.0,4.429078014184396,1.9609929078014183,0.0,18.01418439716312,0.12056737588652483,0.009443622710205941,0.004297068106628133,0.0036085998632530577,0.005129752564876282,0.006877160986359664,0.0038979715410233117,7
682,Small Pleasures,Kandinsky Wassily,1913.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/small-pleasures-1913.jpg,49.11393746687865,11.0,4.0,0.0,36.48108108108108,4.45945945945946,0.0,30.621621621621625,0.0,0.8891891891891892,20.172972972972968,0.0,5.256756756756756,2.118918918918919,0.007180768029971901,0.004859004606224021,0.0053146617175636925,0.002267509424336045,0.00033731553056922,0.0006196484903109509,7
683,"Study for ""Composition VII""",Kandinsky Wassily,1913.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/study-for-composition-vii-1913.jpg,46.835356563007366,14.0,4.0,0.0,41.33757961783439,5.3630573248407645,0.0,37.471337579617845,0.0,0.0286624203821656,10.063694267515924,0.003184713375796178,3.2197452229299364,2.5127388535031847,0.0015376387217542454,0.007795249247239879,0.0059392726059392725,0.006453122910258125,0.007377733266566515,0.0063379811862032155,7
684,Color Study: Squares with Concentric Circles,Kandinsky Wassily,1913.0,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/color-study-squares-with-concentric-circles-1913(1).jpg,38.58921568627451,30.0,4.0,0.0,54.95333333333333,0.4333333333333333,0.01,21.23,0.0,0.0,16.306666666666665,0.0,5.073333333333333,1.9933333333333332,0.0046742310711482184,0.004455943653873796,7.085414673893789e-05,0.005202619005485754,0.006910800797948135,0.006941018955676133,16
685,Landscape with Rain,Kandinsky Wassily,1913.0,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/landscape-with-rain-1913.jpg,45.819684095860566,6.0,2.0,0.0,34.119444444444454,0.4472222222222222,0.18333333333333326,61.31944444444446,0.0,0.09722222222222222,3.4194444444444443,0.0,0.4083333333333333,0.005555555555555557,0.0037775630325924624,0.0017259536625321788,0.001812600497003362,0.005003218444613494,0.004504241006142147,0.0008461471128876957,6
686,Fugue,Kandinsky Wassily,1914.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/fugue-1914.jpg,45.79854172824909,7.0,4.0,0.0,32.894472361809036,6.6306532663316595,0.32663316582914576,49.293969849246224,0.02512562814070352,2.7939698492462317,6.510050251256281,0.0,1.5125628140703518,0.01256281407035176,0.0019815920527729253,0.004585593375782826,0.0005747426720309316,0.004800166962329124,0.0026407990378078754,0.0026661090490877727,6
687,Improvisation. Gorge,Kandinsky Wassily,1914.0,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/improvisation-gorge-1914.jpg,50.55036443896932,7.0,3.0,0.0,30.93455497382199,0.3219895287958115,0.0,55.86910994764398,0.0,1.2329842931937172,2.424083769633508,0.0,9.209424083769633,0.007853403141361256,0.0030554102782900717,0.006959787892178524,8.266967951720907e-05,0.005313612708846891,0.005584747861014058,0.0009066432221550637,6
688,Painting with red spot,Kandinsky Wassily,1914.0,abstract,https://uploads7.wikiart.org/images/wassily-kandinsky/painting-with-red-spot-1914.jpg,58.88434420400285,8.0,5.0,0.0,16.199481865284973,8.360103626943005,0.0,46.409326424870464,0.0,0.0,14.968911917098445,0.0,11.036269430051815,3.0259067357512954,0.0013528870609881489,0.004894496410702632,0.002121352226059996,0.004332755632582322,0.0004626731622349835,0.0031884452922741518,13
689,Untitled,Kandinsky Wassily,1915.0,abstract,https://uploads6.wikiart.org/images/wassily-kandinsky/untitled.jpg,83.72820412933386,4.0,2.0,0.0,3.655629139072848,0.3245033112582782,0.0,17.281456953642387,0.0,0.6854304635761589,0.0,0.0,78.05298013245033,0.0,0.0016023195482984893,0.008766145611108956,0.001586012146532049,0.004681968710745689,0.0053993597901963045,0.0028549382716049378,2
690,Drawing for Etching II,Kandinsky Wassily,1916.0,abstract,https://uploads7.wikiart.org/images/wassily-kandinsky/drawing-for-etching-ii-1916.jpg,73.9936790505676,3.0,4.0,0.0,10.082236842105264,43.38486842105264,0.0,24.253289473684212,0.0,1.4407894736842106,0.0,0.0,20.838815789473678,0.0,0.000754256159758638,0.0004685528924130474,0.003716801385681293,0.0015059160989602009,0.004706643193331657,0.006077824929871251,9
691,Painting on light ground,Kandinsky Wassily,1916.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/painting-on-light-ground-1916.jpg,55.631487140310675,6.0,4.0,0.0,23.967532467532468,2.3831168831168834,0.0,59.126623376623385,0.0,0.0,7.737012987012987,0.0,6.636363636363637,0.14935064935064934,0.004337659697041581,0.007313920261260034,0.003864275787261449,0.00607417964640809,0.00398257199264756,0.004284985546675736,13
692,To the Unknown Voice,Kandinsky Wassily,1916.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/to-the-unknown-voice-1916.jpg,68.33511586452762,2.0,3.0,0.0,17.814393939393938,60.62121212121212,0.0,17.37878787878788,0.0,0.08333333333333334,3.4393939393939394,0.0,0.6628787878787878,0.0,8.027937221530928e-05,0.00856694686884125,0.008789613740827353,0.006202424584155625,0.0017803674030913653,0.008932921877537761,9
693,Troubled,Kandinsky Wassily,1917.0,abstract,https://uploads7.wikiart.org/00171/images/wassily-kandinsky/csbsofiusaa7f2l.jpg,45.124272715622205,10.0,4.0,0.0,31.513071895424837,0.7352941176470588,0.0,49.094771241830074,0.0,5.996732026143791,0.2777777777777778,0.0,12.366013071895425,0.01633986928104575,0.0013941784548422195,0.0010564700269229458,0.0042080054738282595,0.006963407973784817,0.004473279836093564,0.00037673813274881834,6
694,Grey oval,Kandinsky Wassily,1917.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/grey-oval-1917.jpg,41.19434535104365,7.0,2.0,0.0,43.46129032258065,0.34516129032258064,0.0,51.67096774193547,0.0,0.0,0.2967741935483871,0.0,4.225806451612904,0.0,0.007207697276714378,0.006140201262152482,6.806656910458428e-05,0.007344976983482264,0.0026498165511618424,0.0034181670502233656,6
695,Improvisation 29,Kandinsky Wassily,1917.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/improvisation-209-1917(1).jpg,53.31569710757232,7.0,4.0,0.0,26.453038674033145,1.4640883977900552,0.18232044198895028,34.97237569060773,0.0,4.171270718232044,6.030386740331492,0.0,24.42817679558011,2.298342541436464,0.0016778523489932886,0.007405901486988848,0.0007529466276678926,5.7853630315302295e-05,0.0007854545454545455,0.0070199866562237105,18
696,In Grey,Kandinsky Wassily,1919.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/in-grey-1919.jpg,59.866459627329185,11.0,3.0,0.0,18.040372670807454,2.9068322981366466,0.0,58.27950310559007,0.0,0.07142857142857142,15.077639751552795,0.0,4.8602484472049685,0.7639751552795031,0.005765472312703582,0.00796566635237507,0.006408588158750814,0.003814305274825585,0.005010737294201861,0.0008781344521416722,13
697,White oval,Kandinsky Wassily,1919.0,abstract,https://uploads4.wikiart.org/images/wassily-kandinsky/white-oval-1919.jpg,59.72129502963976,6.0,3.0,0.0,28.002906976744185,4.9563953488372094,0.0,36.08139534883721,0.0,0.0,3.7122093023255816,0.0,27.226744186046513,0.020348837209302327,0.002980625931445604,0.0005955739452071972,0.0067141340328524144,0.007809826068017052,0.005854211255193253,0.0006886621173229825,18
698,Points,Kandinsky Wassily,1920.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/not_detected_189366(1).jpg,44.29620836286322,15.0,3.0,0.0,36.563253012048186,0.19277108433734935,0.0,50.430722891566255,0.0,0.9457831325301204,11.5,0.0,0.27710843373493976,0.09036144578313253,0.0004756167163421904,0.0018598493206821547,0.003020767778477029,0.004703340006991451,0.0013594258796750026,0.007369846619004127,6
699,Red Oval,Kandinsky Wassily,1920.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/red-oval-1920.jpg,54.889235492176674,9.0,4.0,0.0,9.62878787878788,0.03282828282828283,0.0,73.21464646464645,0.0,0.0,6.808080808080808,0.0,10.295454545454543,0.0202020202020202,0.003581895148160209,0.006988966238340258,0.00565871882210746,0.006263445984586476,0.004147197876634687,0.004466254962505514,8
700,White Line,Kandinsky Wassily,1920.0,abstract,https://uploads6.wikiart.org/images/wassily-kandinsky/white-stroke-1920.jpg,35.61787284610814,6.0,3.0,0.0,64.4151515151515,0.1696969696969697,0.0,24.481818181818184,0.0,0.8090909090909091,0.8575757575757575,0.0,9.096969696969696,0.1696969696969697,0.001336070648808942,0.0012400469912544055,0.006377968208281546,0.005107386066003143,0.006624677740430115,0.0053491730112890535,16
701,Blue segment,Kandinsky Wassily,1921.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/not_detected_189361.jpg,72.90585955312358,10.0,3.0,0.0,10.15406976744186,2.546511627906977,0.0,24.76453488372093,0.0,0.020348837209302327,4.561046511627907,0.0,57.752906976744185,0.2005813953488372,0.001913485366542238,0.0033895083628991385,0.007395701643489254,0.007805153281925899,0.005062970698057085,0.007529739306504682,3
702,Red spot II,Kandinsky Wassily,1921.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/red-spot-ii-1921.jpg,57.417403562732275,14.0,4.0,0.0,20.901960784313726,0.0032679738562091513,0.0,43.297385620915044,0.0,8.967320261437909,3.310457516339869,0.0,23.51960784313725,0.0,0.00570479491623339,0.0037117903930131,0.004410746181606096,0.003403432092573353,0.005199870003249919,0.0072238676587444905,18
703,"Study for ""Circles on Black""",Kandinsky Wassily,1921.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/study-for-circles-on-black-1921.jpg,47.41085896287449,10.0,4.0,0.0,32.21573604060914,1.596446700507614,0.0,32.55583756345178,0.0,11.071065989847718,0.14974619289340102,0.0,22.40609137055837,0.005076142131979695,0.006836308393467528,0.003426698450536353,0.007353377216390916,0.006434552666372852,0.005508398049485282,0.003795803694183753,7
704,Black Frame,Kandinsky Wassily,1922.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/black-frame-1922.jpg,55.774274081217186,12.0,3.0,0.0,18.316939890710387,0.8579234972677596,0.0,72.07650273224044,0.0,1.5601092896174864,0.587431693989071,0.0,6.601092896174864,0.0,0.006558237145855194,0.0031192066621546066,0.006215915088254266,0.0029762773190160773,0.002381652455160247,0.005699847220589964,8
705,Blue,Kandinsky Wassily,1922.0,abstract,https://uploads7.wikiart.org/images/wassily-kandinsky/blue-1922.jpg,71.23347256062188,4.0,1.0,0.0,3.9230769230769234,0.0,0.0,89.52366863905327,0.0,2.3609467455621305,0.0,0.0,4.1923076923076925,0.0,0.0004733407715454576,0.007602877501619447,0.004758667573079538,0.002065346199424412,0.002926862471497124,0.001637219455624531,14
706,"Draft for Mural In The Unjuried Art Show, Wall B",Kandinsky Wassily,1922.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/draft-for-mural-in-the-unjuried-art-show-wall-b-1922.jpg,27.15578156496243,11.0,3.0,0.0,73.27570093457943,0.7056074766355139,0.0,18.97663551401869,0.19158878504672894,0.5981308411214953,0.4205607476635514,0.0,5.827102803738318,0.004672897196261682,0.0024020497491192483,0.007159005275056519,0.008940042826552462,0.011635320369780044,0.0034841337907375643,0.012185956624436332,17
707,Small worlds,Kandinsky Wassily,1922.0,abstract,https://uploads6.wikiart.org/images/wassily-kandinsky/small-worlds-1922.jpg,65.85976761074801,11.0,2.0,0.0,9.978395061728396,0.0,0.0,86.19135802469135,0.0,0.4104938271604938,2.9598765432098766,0.0,0.4444444444444444,0.015432098765432096,0.0036468621790001522,0.007141211702372725,0.0065031374786081,0.004638147807421037,0.004099311625029005,0.0059494108164126975,14
708,Small worlds II,Kandinsky Wassily,1922.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-ii-1922.jpg,71.5383289621581,3.0,3.0,0.0,11.535031847133755,3.773885350318471,0.0,19.964968152866238,0.0,1.5891719745222932,0.4299363057324841,0.0,62.70382165605095,0.003184713375796178,0.0006925460178603972,0.0038100820633059783,0.0032588795313072136,0.0040600304502283755,0.0021973997436366965,0.0028889051415197835,3
709,Small worlds III,Kandinsky Wassily,1922.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/small-worlds-iii-1922.jpg,54.92646434369927,6.0,3.0,0.0,41.03821656050955,2.7101910828025484,0.0,13.401273885350315,0.0,1.2070063694267517,0.5286624203821656,0.0,40.57324840764331,0.5414012738853503,0.00063875088715401,0.004894977168949772,0.006776165574132725,0.008298458346746791,0.008825800757547898,0.004933600415461086,15
710,Small worlds IV,Kandinsky Wassily,1922.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-iv-1922.jpg,79.70149065474142,10.0,4.0,0.0,6.070175438596491,1.3391812865497077,0.0,7.86842105263158,0.0,5.333333333333334,4.0321637426900585,0.0,75.35672514619883,0.0,0.0033031363443110835,0.0017251675403092029,0.0025473914050352328,0.0030366042842525664,0.006863762681220076,0.007245409015025042,2
711,Small Worlds VI,Kandinsky Wassily,1922.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-vi-1922.jpg,44.91714836223507,9.0,3.0,0.0,51.27745664739884,0.0,0.0,15.075144508670519,0.0,1.7341040462427744,0.0,0.0,31.913294797687865,0.0,0.001815791121407551,0.004606684457999746,0.005632118809388961,0.0012845818842623054,0.0017559542813358026,0.006868521377485113,0
712,Small Worlds VII,Kandinsky Wassily,1922.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/small-worlds-vii-1922.jpg,16.476390322210758,7.0,3.0,0.0,56.52631578947368,1.58187134502924,0.0,7.043859649122807,0.0,30.11111111111111,0.953216374269006,0.0,3.7836257309941517,0.0,0.002719564869620861,0.0025936973155232784,0.0012262020006453696,0.003705123291171585,0.003370385974009139,0.004026024220561711,11
713,Small Worlds X,Kandinsky Wassily,1922.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/small-worlds-x-1922.jpg,74.21877247940597,2.0,2.0,0.0,3.7603550295857993,0.0,0.0,72.91715976331359,0.0,0.005917159763313609,0.0,0.0,23.31656804733728,0.0,0.003699771579319885,0.0009053577779933392,0.001188793214239815,0.005411325130451589,0.0018428114189647925,0.0034070455129853435,1
714,Small Worlds XI,Kandinsky Wassily,1922.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/small-worlds-xi-1922.jpg,64.97345399698341,8.0,3.0,0.0,8.396449704142011,0.0,0.0,83.01775147928994,0.0,0.5621301775147929,0.0,0.0,8.023668639053254,0.0,0.0005782946732635096,0.007126429334974572,0.005085946050344428,0.004853276765339247,0.006577881468520138,0.002673710659407918,14
715,Black and Violet,Kandinsky Wassily,1923.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/black-and-violet-1923.jpg,29.893182703544987,13.0,4.0,0.0,56.62913907284768,0.0,0.0,14.698675496688745,0.0,16.7682119205298,11.903973509933774,0.0,0.0,0.0,0.008575494307968844,0.0018324607329842926,0.004772828178185585,0.0017569436656573586,0.008950640401468054,0.007308430532998671,17
716,Composition VIII,Kandinsky Wassily,1923.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/composition-viii-1923.jpg,73.50426257459506,11.0,3.0,0.0,11.076086956521738,2.2717391304347823,0.0,34.08695652173913,0.0,0.0,1.1992753623188406,0.0,51.17391304347826,0.1920289855072464,0.005872744243932794,0.006361122086131964,0.004409448818897638,0.006838403854373082,0.0013411170716314295,0.004049378833149865,19
717,Green composition,Kandinsky Wassily,1923.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/green-composition-1923.jpg,65.56891489580124,10.0,3.0,0.0,10.866492146596858,1.2015706806282722,0.0,46.981675392670155,0.0,3.850785340314136,0.1544502617801047,0.0,36.945026178010465,0.0,0.0014898606704373018,0.003368955899814984,0.00595073346249654,0.0007440066133921192,0.006326840723856886,0.0019599723947550034,19
718,On White II,Kandinsky Wassily,1923.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/on-white-ii-1923.jpg,58.36209150326796,7.0,4.0,0.0,21.915151515151514,0.2787878787878788,0.0,38.845454545454544,0.0,9.642424242424244,2.5545454545454547,0.0,26.763636363636362,0.0,0.0004991514425476691,0.005258487527524895,0.0037724708043563844,0.0070366436537440255,0.004974796560471782,0.0007566038356524886,18
719,Orange,Kandinsky Wassily,1923.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/orange-1923.jpg,65.08613672496026,6.0,2.0,0.0,18.278378378378374,0.0,0.0,78.37567567567567,0.0,0.0,0.9756756756756756,0.0,2.3702702702702703,0.0,0.007437721264087823,0.0012786432921699925,0.003119967793880837,0.006032589095439494,0.006289735831095094,0.005002027849128025,8
720,Transverse Line,Kandinsky Wassily,1923.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/transverse-line-1923.jpg,64.46040068201194,12.0,3.0,0.0,21.78985507246377,2.431159420289855,0.0,41.786231884057976,0.0,2.3115942028985508,1.2318840579710146,0.0,30.23550724637681,0.21376811594202896,0.004911365206047119,0.003212447265549406,0.007186739306827401,0.0004987531172069825,0.007939581719597211,0.0006555606972080826,18
721,Black Relationship,Kandinsky Wassily,1924.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/black-relationship-1924.jpg,66.60490196078432,5.0,2.0,0.0,21.39030612244898,0.0,0.0,76.02295918367345,0.0,0.0,0.7602040816326531,0.0,1.826530612244898,0.0,0.002470086292625028,0.0007825491538687272,0.004413005386462457,0.005549965921261887,0.0005621321341181139,0.0002299908003679853,8
722,Contrasting sounds,Kandinsky Wassily,1924.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/contrasting-sounds-1924.jpg,44.828362330847824,14.0,3.0,0.0,20.67253521126761,0.01056338028169014,0.0,62.45070422535212,0.0,14.387323943661974,0.4190140845070423,0.0,2.059859154929577,0.0,0.0050291159343568035,0.003930817610062893,0.005195873205741627,0.003649085847566022,0.0038185085354896678,0.007714489008725611,6
723,In Blue,Kandinsky Wassily,1925.0,abstract,https://uploads1.wikiart.org/images/wassily-kandinsky/in-blue-1925.jpg,46.231466559226426,14.0,4.0,0.00684931506849315,23.02739726027397,2.5753424657534247,0.0,51.592465753424655,0.003424657534246575,0.7157534246575342,13.934931506849315,0.0,2.294520547945205,5.849315068493151,0.002261387702358305,0.00032368279086495235,0.004688908926961226,0.005965643642636383,0.005582165880361581,0.0029286282449924074,13
724,Blue,Kandinsky Wassily,1925.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/not_detected_189364.jpg,48.8259531590414,13.0,3.0,0.0,11.309027777777775,0.05555555555555555,0.0,78.375,0.0,0.0,1.6527777777777777,0.0,2.145833333333333,6.4618055555555545,0.0005906892605308821,0.001481700992739665,0.0016630940941680836,0.0005542008423852804,0.00524856773239697,0.005953481492437969,8
725,Small dream in red,Kandinsky Wassily,1925.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/small-dream-in-red-1925.jpg,42.64459644322846,6.0,3.0,0.0,45.65406976744186,0.0,0.0,46.19767441860465,0.0,0.05813953488372092,8.07267441860465,0.0,0.005813953488372093,0.011627906976744186,0.006010928961748634,0.00609979260705136,0.0028972247636474533,0.0022819241184166487,0.006952067325283571,0.004281083725766008,7
726,Yellow-Red-Blue,Kandinsky Wassily,1925.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/yellow-red-blue-1925.jpg,62.350290196078426,8.0,5.0,0.0,18.588,20.052,0.02,42.24,0.316,0.41600000000000004,5.08,0.0,12.659999999999998,0.628,0.0024114735372509203,0.009221355625457835,0.0064216600859113996,0.006054960409874243,0.0063732667298251645,0.0061514468896205175,13
727,Red Sun and Ship,Kandinsky Wassily,1925.0,abstract,https://uploads0.wikiart.org/00161/images/wassily-kandinsky/one-spit-kandinsky.jpg,17.29910873440285,5.0,3.0,0.0,71.65734265734265,0.0,0.0,1.1398601398601398,0.0,19.174825174825173,7.930069930069929,0.0,0.0,0.0979020979020979,0.00900937135502554,0.004575825065802794,0.008055789347120356,0.003599712023038157,0.007227464364585425,0.007980527512868601,17
728,Accent on rose,Kandinsky Wassily,1926.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/accent-on-rose-1926.jpg,30.225043435095557,11.0,3.0,0.0,71.89240506329114,0.11075949367088607,0.0,14.544303797468356,0.0,0.0189873417721519,12.325949367088606,0.0,0.2974683544303797,0.8101265822784811,0.008697146785837058,0.0032712372163492998,0.00839414807962449,0.0004806206872875828,0.0012744557729402039,0.0007518540036225692,17
729,Development,Kandinsky Wassily,1926.0,abstract,https://uploads5.wikiart.org/images/wassily-kandinsky/development-1926.jpg,42.6182401355604,6.0,4.0,0.0,41.836419753086425,2.771604938271605,0.0,25.86111111111111,0.0,6.145061728395063,20.78395061728395,0.0,2.598765432098765,0.00308641975308642,0.0038659360607792384,0.008201443725217744,0.0030724559389560396,0.0072289156626506035,0.006940466965398739,0.005494505494505495,7
730,Several circles,Kandinsky Wassily,1926.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/several-circles-1926.jpg,36.80475763909625,14.0,3.0,0.0,69.0989847715736,0.3857868020304568,0.0,16.934010152284266,0.0,0.0,0.7842639593908629,0.0,12.796954314720812,0.0,0.006952593287960573,0.004890407730379447,0.001477148512511448,0.007343796268877702,0.00515110912609796,0.0044242532216877475,17
731,Merry Structure,Kandinsky Wassily,1926.0,abstract,https://uploads0.wikiart.org/images/wassily-kandinsky/merry-structure-1926.jpg,61.771476936098175,10.0,3.0,0.0,22.719424460431657,0.9028776978417266,0.0,49.94244604316546,0.0,2.521582733812949,2.262589928057554,0.0,21.586330935251798,0.06474820143884892,0.007388371345968519,0.002312043268238305,0.00813977389516958,0.009822788870178815,0.0025700547172939807,0.002306900102986612,1
732,Dark freshness,Kandinsky Wassily,1927.0,abstract,https://uploads8.wikiart.org/images/wassily-kandinsky/dark-freshness-1927.jpg,29.88186594899397,5.0,2.0,0.0,61.11437908496732,0.0457516339869281,0.0,28.14705882352941,0.0,4.617647058823528,1.9281045751633987,0.0,4.127450980392156,0.0196078431372549,0.007694998251136761,0.00028276544606249123,0.0019929702503895352,0.0069239420778855615,0.0010657950831320165,0.0004375410194705754,16
733,Black-Red,Kandinsky Wassily,1928.0,abstract,https://uploads3.wikiart.org/images/wassily-kandinsky/black-red-1928.jpg,22.889209671598703,14.0,2.0,0.0,89.77300613496931,0.0,0.0,8.825153374233127,0.0,0.7883435582822085,0.5552147239263804,0.0,0.05521472392638037,0.003067484662576687,0.008322663252240717,0.0070503305896640125,0.006282409254088552,0.002996128597879145,0.0010136504933099069,0.0070778228218249485,4
734,Crossing,Kandinsky Wassily,1928.0,abstract,https://uploads2.wikiart.org/images/wassily-kandinsky/crossing-1928.jpg,38.324279711884756,1.0,3.0,0.0,42.033163265306115,0.0,0.0,48.98214285714285,0.0,7.16326530612245,0.0,0.0,1.8214285714285716,0.0,0.003113052976515565,0.0005458515283842794,0.0031536307533371393,0.003974267333809864,0.00040060663290125047,0.007070361500741249,6
735,Mild process,Kandinsky Wassily,1928.0,abstract,https://uploads6.wikiart.org/images/wassily-kandinsky/mild-process-1928.jpg,60.87417229186757,7.0,2.0,0.0,12.778688524590164,0.11885245901639345,0.0,81.49180327868852,0.0,0.008196721311475409,3.3647540983606548,0.0,2.237704918032787,0.0,0.005864969311207093,0.009985342616342985,0.0032599837000814994,0.006801503490245212,0.003327637377462002,0.009495787080379832,8
736,On the points,Kandinsky Wassily,1928.0,abstract,https://uploads7.wikiart.org/images/wassily-kandinsky/on-the-points-1928.jpg,55.99053108680658,6.0,4.0,0.0,21.040201005025125,5.123115577889447,0.0,64.39698492462311,0.0,0.027638190954773868,9.085427135678392,0.0,0.22613065326633164,0.10050251256281408,0.0060805743062252214,0.005678606991953064,0.0011042283867492594,0.003841331661642703,0.004280134824246964,0.004563390867849569,8
